121791	None	AF212302	Unknown
121791	None	AJ564621	Unknown
121791	None	AJ564622	Unknown
121791	None	AJ564623	Unknown
121791	None	AJ627196	Unknown
121791	None	AY029767	Unknown
121791	None	AY029768	Unknown
121791	None	AY988601	2004
121791	None	FJ513078	2007
121791	None	JN808857	2008
121791	None	JN808863	2008
121791	None	KY425646	1999
121791	None	KY425655	1999
121791	None	MH396625	2018
121791	None	MH523640	2018
121791	None	MH523641	2018
121791	None	MH523642	2018
121791	None	MK575060	2013
121791	None	MK575061	2013
121791	None	MK575062	2013
121791	None	MK575063	2013
121791	None	MK575064	2013
121791	None	MK575065	2013
121791	None	MK575066	2013
121791	None	MK575067	2013
121791	None	MK575068	2013
121791	None	MK575069	2013
121791	None	MK575070	2013
121791	None	MK801755	2003
